ID	A_WT	B_WT	C_WT	D_WT	A_KO1	B_KO1	C_KO1	D_KO1	padj	log2FoldChange	pvalue	foldChange	log10padj
USP28	399.0829548	552.1495659	1035.842858	607.7461608	553.2400372	562.0587133	788.5280052	840.8509592	0.957467795	0.080555633	0.77723055	1.057425214	0.018875825
MBNL2	348.0003366	369.8762536	357.2506923	265.707781	402.4571814	309.648373	288.4858556	252.7648944	0.911234116	-0.098190177	0.591904048	0.934204192	0.040370029
WDR13	1404.772001	1416.615392	1348.897588	1384.579091	1147.501881	1186.047101	1177.754953	1211.844594	0.000986864	-0.233299892	1.32E-05	0.850686879	3.005742896
NRBP2	2566.901565	3322.490728	3508.975228	2229.04673	1887.003093	2693.940845	2247.442189	2072.060606	0.287920123	-0.385429615	0.025377532	0.765550994	0.540727981
KIAA1755	22.34864547	20.25259026	26.701727	39.61461462	29.93483167	34.71815091	25.64318716	12.23055941	0.971926859	-0.089216866	0.836603749	0.940032886	0.012366416
SKAP1	32.9908576	18.12073865	11.04899048	67.63470788	19.95655445	45.97809174	76.01373337	62.17201031	0.767284388	0.654720578	0.290027497	1.57431101	0.115043639
FKBP9	1108.918504	1377.176137	1660.11082	1080.222906	1063.240873	1050.927811	1003.747612	1002.905871	0.253764544	-0.343250389	0.019462283	0.788263354	0.595569057
RRP12	1058.900107	1044.607287	1074.514325	1145.925194	1294.958644	1144.760652	1268.421936	1406.514332	0.103266277	0.241604013	0.0041002	1.18230644	0.98604148
PPFIA1	2181.653486	2256.564925	2202.432103	2222.283259	2077.699058	2148.772043	1925.986521	1954.851078	0.285284908	-0.128669956	0.024575454	0.914674315	0.544721202
LOC388882	67.04593641	34.10962569	13.8112381	9.662101126	45.45659624	33.7798225	20.14821848	26.49954538	0.994137266	0.016849168	0.976976686	1.011747419	0.002553646
FAM218A	158.5689607	169.4822027	139.0331303	123.6748944	133.0436963	141.6875888	154.7749511	120.2671675	0.898298376	-0.099789627	0.555662719	0.933169056	0.046579385
LMF1-AS1	10.64221213	14.92296124	8.286742863	11.59452135	23.28264686	19.70489646	10.07410924	10.19213284	0.804077778	0.475860318	0.348742218	1.390747313	0.09470194
PTPRF	6951.492962	8943.117486	11072.00921	9297.839914	7044.66372	8040.536084	9814.929886	9514.356005	0.922644466	-0.0755523	0.636320084	0.948978759	0.034965619
C20orf203	7.44954849	21.31851606	35.90921907	6.763470788	3.326092408	12.19826924	9.158281129	13.24977269	0.698417541	-0.91140324	0.211638942	0.531667712	0.155884862
EXTL2	1430.31331	1671.371659	2329.495494	1694.732538	1575.459104	1601.726584	2114.647113	2177.039574	0.941177588	0.067657	0.704848529	1.048013281	0.026328423
PINX1	238.3855517	184.4051639	222.8213081	235.7552675	281.6091572	219.5688463	272.0009495	276.2067999	0.511972282	0.249940458	0.084986604	1.189158036	0.290753551
TOX3	1967.745023	2043.379764	1604.865868	1818.407432	1649.741834	1747.167486	1381.984622	1417.725678	0.280262101	-0.262523305	0.023850551	0.833628609	0.552435627
LOC100499489	78.75236975	44.76888372	26.701727	71.49954833	60.97836082	77.88125744	60.44465545	66.24886345	0.864163151	0.263149324	0.465062917	1.20009559	0.063404256
RRAGC	1751.708116	1669.239807	1585.530134	1691.833907	1531.111205	1582.960016	1565.150245	1489.070608	0.368038049	-0.118161219	0.04072123	0.92136122	0.43410728
FUOM	56.40372428	61.82369657	118.7766477	71.49954833	54.326176	51.60806216	70.5187647	73.38335644	0.787436632	-0.307287088	0.320967842	0.808160034	0.103784385
DENR	2236.992989	2342.904915	2416.966668	2501.517982	2227.373216	2202.256762	2669.638949	2796.721251	0.898802428	0.059162838	0.557604898	1.041861018	0.046335763
HAP1	105.3579001	91.66961905	69.05619052	125.6073146	174.0655027	161.3924853	126.3842796	160.0164856	0.087986605	0.6666141	0.003163512	1.587343213	1.055583441
ZNF84	2871.268832	2755.4182	2257.677055	2788.482385	2532.26502	2682.680904	2460.830139	2699.895989	0.928824848	-0.040453834	0.660897873	0.972349024	0.032066175
ACTN4	5483.93191	6178.105954	8188.222698	6066.833297	6136.640493	6329.963406	6505.127086	6768.595418	0.989680139	-0.009975144	0.936729747	0.993109605	0.004505145
GZF1	975.8908522	978.5198871	828.6742863	863.7918407	964.5667984	1019.024646	801.3495988	784.7942286	0.966757788	-0.030504465	0.800199267	0.979077885	0.014682321
PBLD	143.6698637	146.031835	153.7651176	136.2356259	145.2393685	112.5994083	125.4684515	85.61391584	0.554555408	-0.307583253	0.109666772	0.807994146	0.256055055
CYB5D2	747.0832914	588.3910432	499.9668194	603.8813204	1225.110704	1301.461495	1162.185875	1069.154735	3.66E-10	0.964770958	1.66E-12	1.951753637	9.436592554
ZNF219	1529.285883	1287.63837	1628.805347	1448.348959	1654.176624	1540.735238	1393.890388	1455.436569	0.945427793	0.035556061	0.718339692	1.024951796	0.024371635
IQSEC1	5546.720961	5685.648233	4548.501082	4805.9291	5907.140117	5468.577932	4182.586992	4600.728763	0.970266044	-0.030306721	0.818396931	0.979212092	0.013109167
NRIP2	51.08261822	52.23036434	51.56195559	40.58082473	33.26092408	42.22477813	43.04392131	43.82617121	0.765037378	-0.262873948	0.284883065	0.833426022	0.116317346
GABARAP	8962.871055	8663.844926	6971.912995	7559.627921	7661.099513	7634.239886	7050.960641	6589.21388	0.592313912	-0.15225133	0.133391185	0.899845155	0.227448067
ZNF891	135.156094	191.8666445	148.2406223	145.897727	136.3697887	162.3308137	154.7749511	138.6130066	0.938720471	-0.066295024	0.69227771	0.955087606	0.027463711
ZNF587B	131.9634304	134.3066512	145.4783747	141.0666764	176.2828976	183.912367	162.101576	168.1701918	0.220458714	0.318930417	0.014863872	1.247405407	0.65667273
COG1	1213.212183	1214.08949	1053.337093	1154.621085	1055.479991	1178.540474	941.4713001	989.6560986	0.565826212	-0.153839298	0.115601754	0.898855245	0.247316938
ICMT	4377.141848	4621.854281	4546.659584	4694.814937	4705.31206	4478.641467	4723.841406	4544.672033	0.944723663	0.016509169	0.716318263	1.011509009	0.024695207
VWC2L	8.513769703	14.92296124	8.286742863	29.95251349	21.06525192	26.27319528	27.47484339	48.92223762	0.464569104	1.002709763	0.067313488	2.003760059	0.332949676
GDNF	19.15598183	21.31851606	20.25648255	29.95251349	33.26092408	50.66973376	61.36048357	42.80695792	0.054134876	1.055517033	0.001580857	2.078462953	1.266522854
C4orf33	308.6241517	357.085144	367.3789336	281.1671428	259.4352078	305.8950593	306.8024178	290.4757859	0.664184877	-0.175639188	0.182453269	0.885375165	0.177711017
EML2	1166.386449	1407.02206	1902.267862	1259.937987	857.0231438	1130.685725	1332.529904	1233.248073	0.498868538	-0.332874192	0.080147928	0.793953163	0.302013885
LOC146880	817.3218915	837.8176811	656.4941846	659.9215069	589.8270537	789.1341868	540.3385866	567.7017991	0.551992335	-0.255936843	0.105622434	0.837443147	0.258066953
HEYL	663.0098156	342.1621827	182.308343	293.7278742	1224.002006	855.7555034	224.3778877	231.3614154	0.749262329	0.775541913	0.263130107	1.711832939	0.125366102
DFNB31	313.9452578	413.5792115	422.623886	375.8557338	235.0438635	282.4368493	301.3074492	299.6487055	0.062466065	-0.447508953	0.001918739	0.733307931	1.204355853
BARHL2	113.8716698	112.9881351	115.0936509	39.61461462	48.78268865	59.11468938	34.80146829	25.4803321	0.123365433	-1.181245369	0.00529948	0.440970677	0.908806511
AP4B1-AS1	23.41286668	29.84592248	57.08645083	19.32420225	36.58701649	38.47146452	13.73742169	9.172919555	0.870401332	-0.408692792	0.487401987	0.753305625	0.060280453
FGF1	5.321106064	13.85703544	44.19596193	47.34429552	5.543487347	7.506627223	36.63312452	64.21043688	0.993290377	0.038823791	0.96505122	1.027275961	0.002923772
LOC401127	9.577990916	15.98888704	11.96973969	9.662101126	6.652184816	13.13659764	8.242453016	16.30741254	1	-0.085477854	0.868926684	0.942472315	NA
UPF2	1195.120422	1201.29838	1184.08348	1388.443932	1270.5673	1198.24537	1478.146574	1558.377111	0.669628774	0.147861909	0.186806682	1.107926295	0.174165893
ADCY3	1165.322228	1216.221341	1369.154071	975.8722138	1022.219067	1214.196953	1301.391748	1193.498755	0.995863609	0.001815998	0.988006951	1.001259547	0.001800137
CLPTM1	3262.902239	2990.987803	2559.682795	3220.378305	3425.87518	3433.343626	3005.747867	3108.600516	0.75291933	0.1085572	0.27096138	1.078149469	0.123251553
POLI	764.1108308	969.9924806	950.2131816	840.602798	690.7185234	714.0679146	736.3258028	780.7173754	0.163238279	-0.270803267	0.008684293	0.828857924	0.787177993
C1orf162	11.70643334	14.92296124	16.57348573	20.29041237	6.652184816	17.82823965	10.07410924	18.34583911	0.912057748	-0.261453122	0.594593967	0.834247219	0.039977663
DUSP7	664.0740368	610.7754851	496.2838226	464.7470642	675.1967589	640.8782992	488.1363842	431.1272191	0.997713485	-0.000103763	0.99579752	0.99992808	0.000994158
FBL	1354.753604	1424.076873	2765.930618	2159.479602	1735.11154	1576.391717	2731.915261	3037.255586	0.83382692	0.236998415	0.398697357	1.178538113	0.078924088
AKAP6	10807.16642	9983.46107	7384.40864	9721.039943	9427.254582	8992.939413	8602.373465	9378.800638	0.919233615	-0.058001961	0.623740192	0.960593558	0.036574103
MBL1P	14.89909698	14.92296124	20.25648255	10.62831124	18.84785698	15.01325445	16.48490603	19.36505239	0.922218798	0.19344064	0.632792313	1.143487536	0.03516603
SOSTDC1	3.192663639	11.72518383	21.17723176	15.4593618	4.434789878	5.629970417	17.40073415	46.88381106	0.896471466	0.524059285	0.544759636	1.437995623	0.047463529
MRPS6	1493.102362	1555.185746	1698.782287	1601.010157	1544.415575	1610.171539	1737.32593	1627.683614	0.907780834	0.038425201	0.58210128	1.026992183	0.042018991
ASB2	81.94503339	93.80147066	150.0821207	81.16164946	98.67407477	108.8460947	161.1857479	113.1326745	0.827965751	0.243028485	0.385284631	1.183474389	0.081987628
MBTPS1	3355.489484	3332.08406	2850.639545	3031.967333	3278.418417	3229.726363	2981.936336	2720.280255	0.92450277	-0.041718532	0.646017313	0.971497015	0.034091783
AGA	78.75236975	108.7244319	138.112381	124.6411045	96.45667984	88.20286987	94.33029563	112.1134612	0.805214923	-0.206888494	0.350546907	0.866403818	0.094088185
RUSC1	10400.63391	10664.58766	9231.431549	9188.658171	8871.79715	10302.84586	9245.2848	8602.160116	0.763402183	-0.092777627	0.282502371	0.937715622	0.117246603
SPOCD1	13.83487577	35.1755515	151.9236192	62.80365732	6.652184816	19.70489646	65.93962413	81.53706271	0.864327155	-0.601866833	0.466203114	0.658900793	0.063321842
GALNT8	51.08261822	51.16443854	41.43371431	37.68219439	45.45659624	45.97809174	46.70723376	42.80695792	0.995680581	0.001460718	0.987435055	1.001013005	0.001879963
RABEP2	262.8626396	217.4488638	203.4855747	239.6201079	269.4134851	290.8818049	241.7786218	221.1692826	0.779864439	0.149149444	0.307971537	1.108915507	0.107980883
COX6A1	4966.7204	4176.297296	4034.723025	4630.07886	4811.747017	4878.369367	5027.89634	4760.745249	0.549201245	0.129571369	0.10409395	1.09396863	0.260268487
SLCO4C1	28.73397275	29.84592248	35.90921907	31.88493372	43.23920131	25.33486688	38.46478074	61.15279703	0.725813358	0.406947119	0.236121845	1.32587716	0.139175043
TSSK4	24.4770879	18.12073865	14.73198731	20.29041237	18.84785698	15.01325445	12.82159358	17.32662583	0.865426108	-0.280302069	0.471104305	0.823418593	0.062770007
STRN4	5058.243425	4220.000254	3784.279241	4643.605801	4911.529789	4990.030447	4660.649267	4643.535721	0.718617705	0.117414525	0.230617652	1.084789053	0.143502087
SLC24A5	46.82573337	53.29629014	56.16570163	42.51324496	28.8261342	33.7798225	25.64318716	17.32662583	0.074196903	-0.911746756	0.002442203	0.531541133	1.129614221
TMTC1	224.5506759	260.0858959	425.3861336	368.1260529	322.6309636	300.2650889	472.5673063	518.7795615	0.689235112	0.33594849	0.203254652	1.262206966	0.161632606
SPATA2	721.5419823	678.9947364	668.4639243	670.5498182	782.7404134	780.6892312	749.1473964	746.0641238	0.252591444	0.159324586	0.019306977	1.11676419	0.597581364
MCF2	152.1836334	100.1970255	25.7809778	184.5461315	99.78277224	119.1677072	141.0375294	208.9387232	0.898522422	0.298936613	0.556663678	1.230237291	0.046471081
ROBO2	7193.071178	7023.385115	7344.816424	5367.297176	6056.814275	5852.354249	6278.917542	5834.99605	0.582340493	-0.164672963	0.125852427	0.892130729	0.23482301
MRPL12	735.3768581	697.1154751	835.1195307	698.5699114	756.1316741	748.7860655	855.3834575	821.4859068	0.767284388	0.100922496	0.291530673	1.072459001	0.115043639
TIMM22	803.4870157	751.477691	612.2982226	708.2320126	924.6536895	831.358965	810.5078799	785.8134418	0.380317243	0.221842467	0.043555473	1.166222019	0.419853984
EIF4G3	6039.455383	6004.360048	5512.525502	7564.458972	6275.227677	6133.85277	6177.260622	7840.807793	0.902562259	0.073100716	0.565210354	1.051975216	0.04452283
SRGAP2C	550.202367	516.9740144	518.3818035	427.0648698	721.7620526	661.521524	491.7996966	581.9707851	0.414302496	0.287367857	0.05353828	1.22041165	0.38268245
C15orf38-AP3S2	809.872343	815.4332392	881.1569911	969.108743	741.718607	745.9710803	675.8811473	736.8912042	0.092919244	-0.262128649	0.003430994	0.833856684	1.031894332
CCDC122	22.34864547	23.45036766	34.06772066	28.98630338	32.15222661	27.21152368	25.64318716	23.44190553	0.99294339	-0.01404894	0.964113101	0.990309278	0.003075511
ATXN7	660.8813732	682.1925139	771.5878354	597.1178496	695.1533133	665.2748376	658.4804132	659.4309946	0.973132676	-0.01869677	0.849207515	0.987124001	0.011827944
GALNT14	166.0185092	253.6903411	348.9639494	142.9990967	176.2828976	198.9256214	294.8966524	220.1500693	0.984709909	-0.034208963	0.911401638	0.976567071	0.006691692
PRCP	533.1748276	648.0828882	997.1713912	791.3260822	670.761969	613.6667755	899.3432069	1086.481361	0.902211515	0.138620445	0.564640652	1.10085194	0.044691634
SLC27A6	1.064221213	4.263703212	27.62247621	8.695891014	4.434789878	1.876656806	25.64318716	39.74931807	0.866778672	0.778055941	0.480020711	1.714818564	0.062091784
NFIL3	1303.670986	1272.715409	1001.775137	1062.831124	1143.067091	1247.038447	1081.593001	940.733861	0.906663067	-0.07220916	0.576924766	0.951180366	0.042554075
ZNF90	70.23860005	95.93332226	169.4178541	89.85754047	221.7394939	201.7406066	256.4318716	260.9186007	0.002939795	1.141914924	4.52E-05	2.206737344	2.531682949
TLCD2	22.34864547	34.10962569	44.19596193	24.15525282	29.93483167	23.45821007	28.3906715	23.44190553	0.866778672	-0.251401244	0.474611174	0.840080075	0.062091784
CSRNP3	1928.368838	1344.132437	823.149791	1460.90969	1628.676583	1430.012486	1121.889438	1341.284682	0.993629835	-0.008936188	0.969684827	0.99382505	0.002775377
PKD1L1	11.70643334	17.05481285	14.73198731	13.52694158	9.978277224	15.95158285	16.48490603	20.38426568	0.948692776	0.144337702	0.734958962	1.105223162	0.022874407
SMARCA5	11750.06641	11849.89715	10929.29309	11406.11038	12262.19401	11005.65384	10463.33619	10664.02859	0.864570509	-0.049264456	0.46659963	0.966428928	0.063199583
EPHX2	258.6057547	329.3710731	450.2463622	261.8429405	291.5874344	264.6086096	273.8326058	253.7841077	0.67018691	-0.263781977	0.187724454	0.832901631	0.173804059
ITPK1	2646.718156	2546.496743	2242.945068	2733.408409	2490.134516	2855.33333	3216.388333	2965.910656	0.495791859	0.181273613	0.079007928	1.133884438	0.304700609
LITAF	840.7347582	1159.727274	2198.749106	1327.572695	1209.588939	1095.029246	1823.413773	1866.179523	0.938720471	0.116923685	0.688705477	1.084420044	0.027463711
ABL2	2637.140165	2430.310831	2123.247671	2606.834884	3252.918375	2617.936244	2404.048796	2744.741373	0.624152651	0.169400139	0.150113476	1.124590792	0.20470918
WRAP73	521.4683943	594.786598	590.2002417	497.598208	523.3052055	537.6621749	492.7155248	406.6661003	0.656334484	-0.168953497	0.173796215	0.889487664	0.182874777
VASH2	3236.296708	3256.403328	2868.13378	2741.13809	4328.35492	3803.983345	2967.283086	2814.047877	0.66188176	0.201212067	0.180072191	1.149663829	0.179219587
SUMF2	1362.203152	1382.505766	1537.651176	1335.302376	1229.545494	1305.214808	1528.51712	1431.994664	0.949736399	-0.031526939	0.738859178	0.978384234	0.022396917
SIRT2	1709.139268	1572.240559	1221.834198	1625.165409	1465.698055	1548.241865	1444.260934	1355.553668	0.884923775	-0.075546482	0.518421726	0.948982585	0.053094137
RASGEF1A	143.6698637	267.5473765	340.6772066	135.2694158	70.95663804	87.26454147	157.5224354	128.4208738	0.162142687	-0.997208726	0.008532254	0.500968318	0.790102634
GTPBP8	225.6148971	215.3170122	266.0965208	281.1671428	282.7178547	255.2253256	282.9908869	366.9167822	0.553073615	0.26352732	0.108099466	1.200410065	0.25721706
CPSF2	1318.570083	1440.06576	1538.571925	1426.126126	1612.04612	1377.466095	1485.473199	1570.60767	0.799864952	0.078064747	0.33993226	1.055601091	0.096983332
NDUFA5	3480.003366	3390.709979	2801.839837	3262.89155	3174.200855	3204.391496	3294.233722	3134.080848	0.975261908	-0.014009784	0.861994293	0.990336156	0.010878738
TRIM3	2031.598295	2054.039022	1657.348573	1835.799214	2158.633973	2382.415815	1736.410102	1659.279226	0.922218798	0.066750354	0.633303849	1.047354876	0.03516603
TUG1	8540.375233	8732.064177	7653.267408	8499.750361	8239.839592	7948.579901	7815.677116	8113.956953	0.785723379	-0.05750405	0.318230678	0.960925141	0.104730324
RAB25	10.64221213	30.91184828	100.3616636	47.34429552	5.543487347	25.33486688	73.26624903	77.46020957	0.989802793	-0.060185918	0.940560299	0.959140509	0.004451325
FBXO32	59.59638792	73.5488804	44.19596193	61.83744721	75.39142792	54.42304737	42.12809319	48.92223762	0.936141347	-0.117029714	0.680872939	0.922084126	0.028658573
CA5B	65.9817152	82.07628682	94.83716832	74.39817867	62.08705829	57.23803258	79.67704582	88.67155569	0.89660768	-0.142672379	0.546357594	0.905839667	0.047397546
EIF1	16430.51131	16351.30182	13824.12859	13325.96987	13572.67442	13840.34394	13071.61466	11079.86761	0.379206461	-0.216891069	0.042988474	0.860417594	0.421124271
NUCB2	601.2849853	627.8302979	689.641156	730.4548451	647.4793221	663.3981808	748.2315683	804.159281	0.785245641	0.111675779	0.316798648	1.080482554	0.104994466
CLCF1	21.28442426	27.71407088	60.76944766	23.1890427	22.17394939	14.07492604	32.05398395	30.57639852	0.820590003	-0.431305365	0.373838683	0.741590483	0.085873778
SH2D4A	12.77065455	26.64814507	51.56195559	19.32420225	37.69571396	32.8414941	56.781343	48.92223762	0.627988909	0.671220375	0.15358601	1.592419425	0.202048026
RNPEP	1954.974368	1999.676806	2182.175621	1903.433922	2153.090486	2078.397412	2039.549207	2031.292075	0.866778672	0.045728293	0.474833331	1.032204119	0.062091784
VPS13B	999.3037189	891.1139712	712.6598862	1074.425645	1145.284486	977.7381958	857.2151137	1158.845504	0.763402183	0.170380057	0.28275065	1.125354904	0.117246603
MRPL32	799.2301309	826.0924972	825.9120387	858.9607901	730.6316323	790.0725152	906.6698318	858.177585	0.984619404	-0.009987139	0.910780327	0.993101348	0.00673161
